ZIP Census Tabulation Area,FIPS state,vtd,fedRep,stateSen,stateRep,sduni,sdelm,sdsec,State Postal Code,county,Voting District Name,Elementary School District Name,Secondary School District Name,Unified School District Name
18702,42,2050,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 03,4299999,4299999,Wilkes-Barre Area School District
18702,42,2040,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 02 DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2050,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 03,4299999,4299999,Wilkes-Barre Area School District
18702,42,2050,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 03,4299999,4299999,Wilkes-Barre Area School District
18702,42,2060,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 05*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2100,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 09,4299999,4299999,Wilkes-Barre Area School District
18702,42,2630,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 01 DIST 01,4299999,4299999,Wilkes-Barre Area School District
18702,42,2680,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 03 DIST 01,4299999,4299999,Wilkes-Barre Area School District
18702,42,2740,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 06 DIST 03*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2760,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 09 DIST 01*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2785,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 10*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2810,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 12 DIST 01*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2830,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 12 DIST 03,4299999,4299999,Wilkes-Barre Area School District
18702,42,2840,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 13 DIST 01*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2860,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 13 DIST 03,4299999,4299999,Wilkes-Barre Area School District
18702,42,2890,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 14 DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2910,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 14 DIST 04*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2940,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 15 DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2950,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 15 DIST 03*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2960,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 15 DIST 04*,4299999,4299999,Wilkes-Barre Area School District
18702,42,2990,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 16 DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18702,42,3090,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE TWP WD 04,4299999,4299999,Wilkes-Barre Area School District
18702,42,3080,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE TWP WD 03,4299999,4299999,Wilkes-Barre Area School District
18702,42,3110,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE TWP WD 05,4299999,4299999,Wilkes-Barre Area School District
18702,42,3080,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE TWP WD 03,4299999,4299999,Wilkes-Barre Area School District
18702,42,3110,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE TWP WD 05,4299999,4299999,Wilkes-Barre Area School District
18702,42,3170,17,14,114,19200,99999,99999,PA,Luzerne PA,YATESVILLE Voting District*,4299999,4299999,Pittston Area School District
18704,42,190,11,20,120,25950,99999,99999,PA,Luzerne PA,COURTDALE Voting District*,4299999,4299999,Wyoming Valley West School District
18704,42,350,11,14,119,25950,99999,99999,PA,Luzerne PA,EDWARDSVILLE WD 01*,4299999,4299999,Wyoming Valley West School District
18704,42,360,11,14,119,25950,99999,99999,PA,Luzerne PA,EDWARDSVILLE WD 02,4299999,4299999,Wyoming Valley West School District
18704,42,370,11,14,119,25950,99999,99999,PA,Luzerne PA,EDWARDSVILLE WD 03*,4299999,4299999,Wyoming Valley West School District
18704,42,490,11,20,120,25950,99999,99999,PA,Luzerne PA,FORTY FORT WD 01 DIST 01*,4299999,4299999,Wyoming Valley West School District
18704,42,510,11,20,120,25950,99999,99999,PA,Luzerne PA,FORTY FORT WD 02 DIST 01,4299999,4299999,Wyoming Valley West School District
18704,42,530,11,20,120,25950,99999,99999,PA,Luzerne PA,FORTY FORT WD 03 DIST 01*,4299999,4299999,Wyoming Valley West School District
18704,42,1310,11,20,120,25950,99999,99999,PA,Luzerne PA,KINGSTON WD 01*,4299999,4299999,Wyoming Valley West School District
18704,42,1320,11,20,120,25950,99999,99999,PA,Luzerne PA,KINGSTON WD 02*,4299999,4299999,Wyoming Valley West School District
18704,42,1330,11,20,120,25950,99999,99999,PA,Luzerne PA,KINGSTON WD 03*,4299999,4299999,Wyoming Valley West School District
18704,42,1350,11,20,120,25950,99999,99999,PA,Luzerne PA,KINGSTON WD 05 DIST 01*,4299999,4299999,Wyoming Valley West School District
18704,42,1360,11,20,120,25950,99999,99999,PA,Luzerne PA,KINGSTON WD 05 DIST 02,4299999,4299999,Wyoming Valley West School District
18704,42,1370,11,20,120,25950,99999,99999,PA,Luzerne PA,KINGSTON WD 06 DIST 01*,4299999,4299999,Wyoming Valley West School District
18704,42,1390,11,20,120,25950,99999,99999,PA,Luzerne PA,KINGSTON WD 07 DIST 01,4299999,4299999,Wyoming Valley West School District
18704,42,1400,11,20,120,25950,99999,99999,PA,Luzerne PA,KINGSTON WD 07 DIST 02*,4299999,4299999,Wyoming Valley West School District
18704,42,1440,11,14,119,25950,99999,99999,PA,Luzerne PA,LARKSVILLE WD 02*,4299999,4299999,Wyoming Valley West School District
18704,42,1450,11,14,119,25950,99999,99999,PA,Luzerne PA,LARKSVILLE WD 03,4299999,4299999,Wyoming Valley West School District
18704,42,1460,11,14,119,25950,99999,99999,PA,Luzerne PA,LARKSVILLE WD 04,4299999,4299999,Wyoming Valley West School District
18704,42,2270,11,20,120,25950,99999,99999,PA,Luzerne PA,PRINGLE WD 01*,4299999,4299999,Wyoming Valley West School District
18704,42,2420,11,14,120,25950,99999,99999,PA,Luzerne PA,SWOYERSVILLE WD 01 DIST 01*,4299999,4299999,Wyoming Valley West School District
18704,42,2440,11,14,120,25950,99999,99999,PA,Luzerne PA,SWOYERSVILLE WD 02 DIST 01*,4299999,4299999,Wyoming Valley West School District
18704,42,2460,11,14,120,25950,99999,99999,PA,Luzerne PA,SWOYERSVILLE WD 03,4299999,4299999,Wyoming Valley West School District
18705,42,2050,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 03,4299999,4299999,Wilkes-Barre Area School District
18705,42,2100,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 09,4299999,4299999,Wilkes-Barre Area School District
18705,42,2020,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 01,4299999,4299999,Wilkes-Barre Area School District
18705,42,2040,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 02 DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18705,42,2050,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 03,4299999,4299999,Wilkes-Barre Area School District
18705,42,2100,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 09,4299999,4299999,Wilkes-Barre Area School District
18705,42,2060,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 05*,4299999,4299999,Wilkes-Barre Area School District
18705,42,2100,17,14,121,26300,99999,99999,PA,Luzerne PA,PLAINS TWP WD 09,4299999,4299999,Wilkes-Barre Area School District
18705,42,2630,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 01 DIST 01,4299999,4299999,Wilkes-Barre Area School District
18705,42,2990,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 16 DIST 02*,4299999,4299999,Wilkes-Barre Area School District
18705,42,3010,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 17,4299999,4299999,Wilkes-Barre Area School District
18705,42,3040,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 19*,4299999,4299999,Wilkes-Barre Area School District
18705,42,3050,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE WD 20*,4299999,4299999,Wilkes-Barre Area School District
18706,42,10,11,14,121,11420,99999,99999,PA,Luzerne PA,ASHLEY WD 01,4299999,4299999,Hanover Area School District
18706,42,40,11,14,121,11420,99999,99999,PA,Luzerne PA,ASHLEY WD 03 DIST 02*,4299999,4299999,Hanover Area School District
18706,42,650,11,14,119,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 01,4299999,4299999,Hanover Area School District
18706,42,660,11,14,121,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 02 DIST 01*,4299999,4299999,Hanover Area School District
18706,42,670,11,14,119,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 02 DIST 02*,4299999,4299999,Hanover Area School District
18706,42,695,11,14,119,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 04 DIST 01*,4299999,4299999,Hanover Area School District
18706,42,720,11,14,119,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 05 DIST 01,4299999,4299999,Hanover Area School District
18706,42,750,11,14,119,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 06,4299999,4299999,Hanover Area School District
18706,42,760,11,14,119,11420,99999,99999,PA,Luzerne PA,HANOVER TWP WD 07 DIST 01,4299999,4299999,Hanover Area School District
18706,42,1510,11,14,119,26300,99999,99999,PA,Luzerne PA,LAUREL RUN Voting District*,4299999,4299999,Wilkes-Barre Area School District
18706,42,2390,11,14,119,11420,99999,99999,PA,Luzerne PA,SUGAR NOTCH Voting District*,4299999,4299999,Hanover Area School District
18706,42,2480,11,14,119,11420,99999,99999,PA,Luzerne PA,WARRIOR RUN Voting District*,4299999,4299999,Hanover Area School District
18706,42,3110,17,14,121,26300,99999,99999,PA,Luzerne PA,WILKES-BARRE TWP WD 05,4299999,4299999,Wilkes-Barre Area School District
18707,42,150,11,27,116,11700,99999,99999,PA,Luzerne PA,BUTLER TWP DIST 03*,4299999,4299999,Hazleton Area School District
18707,42,250,11,20,117,5460,99999,99999,PA,Luzerne PA,DENNISON TWP Voting District*,4299999,4299999,Crestwood School District
18707,42,260,11,20,117,5460,99999,99999,PA,Luzerne PA,DORRANCE TWP Voting District*,4299999,4299999,Crestwood School District
18707,42,480,11,20,119,5460,99999,99999,PA,Luzerne PA,FAIRVIEW TWP Voting District*,4299999,4299999,Crestwood School District
18707,42,480,11,20,119,5460,99999,99999,PA,Luzerne PA,FAIRVIEW TWP Voting District*,4299999,4299999,Crestwood School District
18707,42,1830,11,20,117,5460,99999,99999,PA,Luzerne PA,NUANGOLA Voting District*,4299999,4299999,Crestwood School District
18707,42,2290,11,20,119,5460,99999,99999,PA,Luzerne PA,RICE TWP Voting District*,4299999,4299999,Crestwood School District
18707,42,2290,11,20,119,5460,99999,99999,PA,Luzerne PA,RICE TWP Voting District*,4299999,4299999,Crestwood School District
18707,42,2380,11,20,119,5460,99999,99999,PA,Luzerne PA,SLOCUM TWP Voting District*,4299999,4299999,Crestwood School District
18707,42,3120,11,20,119,5460,99999,99999,PA,Luzerne PA,WRIGHT TWP DIST 01*,4299999,4299999,Crestwood School District
18707,42,3130,11,20,117,5460,99999,99999,PA,Luzerne PA,WRIGHT TWP DIST 02*,4299999,4299999,Crestwood School District
18707,42,3130,11,20,117,5460,99999,99999,PA,Luzerne PA,WRIGHT TWP DIST 02*,4299999,4299999,Crestwood School District
18707,42,3130,11,20,119,5460,99999,99999,PA,Luzerne PA,WRIGHT TWP DIST 02*,4299999,4299999,Crestwood School District
18708,42,220,11,20,117,7200,99999,99999,PA,Luzerne PA,DALLAS TWP VTD SOUTH,4299999,4299999,Dallas School District
18708,42,1200,11,20,120,13020,99999,99999,PA,Luzerne PA,JACKSON TWP Voting District*,4299999,4299999,Lake-Lehman School District
18708,42,1200,11,20,120,13020,99999,99999,PA,Luzerne PA,JACKSON TWP Voting District*,4299999,4299999,Lake-Lehman School District
18708,42,1290,11,20,120,7200,99999,99999,PA,Luzerne PA,KINGSTON TWP DIST NORTHWEST,4299999,4299999,Dallas School District
18708,42,1300,11,20,120,7200,99999,99999,PA,Luzerne PA,KINGSTON TWP DIST SOUTHWEST,4299999,4299999,Dallas School District
18708,42,1300,11,20,120,7200,99999,99999,PA,Luzerne PA,KINGSTON TWP DIST SOUTHWEST,4299999,4299999,Dallas School District
18708,42,1280,11,20,120,7200,99999,99999,PA,Luzerne PA,KINGSTON TWP DIST NORTHEAST,4299999,4299999,Dallas School District
18708,42,1290,11,20,120,7200,99999,99999,PA,Luzerne PA,KINGSTON TWP DIST NORTHWEST,4299999,4299999,Dallas School District
18708,42,1300,11,20,120,7200,99999,99999,PA,Luzerne PA,KINGSTON TWP DIST SOUTHWEST,4299999,4299999,Dallas School District
18708,42,1520,11,20,117,13020,99999,99999,PA,Luzerne PA,LEHMAN TWP VTD MIDDLE,4299999,4299999,Lake-Lehman School District
18708,42,2120,11,14,119,16290,99999,99999,PA,Luzerne PA,PLYMOUTH TWP DIST 01 WEST,4299999,4299999,Greater Nanticoke Area School District
18709,42,1550,11,14,120,25950,99999,99999,PA,Luzerne PA,LUZERNE WD 01,4299999,4299999,Wyoming Valley West School District
18709,42,1560,11,14,120,25950,99999,99999,PA,Luzerne PA,LUZERNE WD 02,4299999,4299999,Wyoming Valley West School District
18709,42,2270,11,20,120,25950,99999,99999,PA,Luzerne PA,PRINGLE WD 01*,4299999,4299999,Wyoming Valley West School District
18709,42,2460,11,14,120,25950,99999,99999,PA,Luzerne PA,SWOYERSVILLE WD 03,4299999,4299999,Wyoming Valley West School District
18801,42,30,10,23,110,9150,99999,99999,PA,Susquehanna PA,AUBURN TWP Voting District*,4299999,4299999,Elk Lake School District
18801,42,40,10,23,111,15810,99999,99999,PA,Susquehanna PA,BRIDGEWATER TWP Voting District*,4299999,4299999,Montrose Area School District
18801,42,80,10,23,110,9150,99999,99999,PA,Susquehanna PA,DIMOCK TWP Voting District*,4299999,4299999,Elk Lake School District
18801,42,110,10,23,110,15810,99999,99999,PA,Susquehanna PA,FOREST LAKE TWP Voting District*,4299999,4299999,Montrose Area School District
18801,42,120,10,23,111,15810,99999,99999,PA,Susquehanna PA,FRANKLIN TWP Voting District*,4299999,4299999,Montrose Area School District
18801,42,230,10,23,110,15810,99999,99999,PA,Susquehanna PA,JESSUP TWP Voting District*,4299999,4299999,Montrose Area School District
18801,42,270,10,23,111,15810,99999,99999,PA,Susquehanna PA,LIBERTY TWP Voting District*,4299999,4299999,Montrose Area School District
18801,42,290,10,23,110,9150,99999,99999,PA,Susquehanna PA,MIDDLETOWN TWP Voting District*,4299999,4299999,Elk Lake School District
18801,42,300,10,23,111,15810,99999,99999,PA,Susquehanna PA,MONTROSE WD 01,4299999,4299999,Montrose Area School District
18801,42,310,10,23,111,15810,99999,99999,PA,Susquehanna PA,MONTROSE WD 02,4299999,4299999,Montrose Area School District
18801,42,320,10,23,111,3900,99999,99999,PA,Susquehanna PA,NEW MILFORD TWP Voting District*,4299999,4299999,Blue Ridge School District
18801,42,360,10,23,110,9150,99999,99999,PA,Susquehanna PA,RUSH TWP Voting District*,4299999,4299999,Elk Lake School District
18801,42,370,10,23,111,15810,99999,99999,PA,Susquehanna PA,SILVER LAKE TWP Voting District*,4299999,4299999,Montrose Area School District
18810,42,70,10,23,110,2670,99999,99999,PA,Bradford PA,ATHENS WD 01,4299999,4299999,Athens Area School District
18810,42,80,10,23,110,2670,99999,99999,PA,Bradford PA,ATHENS WD 02,4299999,4299999,Athens Area School District
18810,42,90,10,23,110,2670,99999,99999,PA,Bradford PA,ATHENS WD 03,4299999,4299999,Athens Area School District
18810,42,100,10,23,110,2670,99999,99999,PA,Bradford PA,ATHENS WD 04,4299999,4299999,Athens Area School District
18810,42,60,10,23,110,2670,99999,99999,PA,Bradford PA,ATHENS TWP DIST 02,4299999,4299999,Athens Area School District
18810,42,50,10,23,110,2670,99999,99999,PA,Bradford PA,ATHENS TWP DIST 01,4299999,4299999,Athens Area School District
18810,42,60,10,23,110,2670,99999,99999,PA,Bradford PA,ATHENS TWP DIST 02,4299999,4299999,Athens Area School District
18810,42,210,10,23,110,20850,99999,99999,PA,Bradford PA,LITCHFIELD TWP Voting District*,4299999,4299999,Sayre Area School District
18810,42,290,10,23,68,2670,99999,99999,PA,Bradford PA,RIDGEBURY TWP Voting District*,4299999,4299999,Athens Area School District
18810,42,300,10,23,110,17460,99999,99999,PA,Bradford PA,ROME TWP Voting District*,4299999,4299999,Northeast Bradford School District
18810,42,370,10,23,110,2670,99999,99999,PA,Bradford PA,SHESHEQUIN TWP Voting District*,4299999,4299999,Athens Area School District
18810,42,530,10,23,110,2670,99999,99999,PA,Bradford PA,ULSTER TWP Voting District*,4299999,4299999,Athens Area School District
18810,42,580,10,23,110,17460,99999,99999,PA,Bradford PA,WINDHAM TWP Voting District*,4299999,4299999,Northeast Bradford School District
18812,42,10,10,23,110,15810,99999,99999,PA,Susquehanna PA,APOLACON TWP Voting District*,4299999,4299999,Montrose Area School District
18812,42,60,10,23,111,15810,99999,99999,PA,Susquehanna PA,CHOCONUT TWP Voting District*,4299999,4299999,Montrose Area School District
18812,42,270,10,23,111,15810,99999,99999,PA,Susquehanna PA,LIBERTY TWP Voting District*,4299999,4299999,Montrose Area School District
18812,42,370,10,23,111,15810,99999,99999,PA,Susquehanna PA,SILVER LAKE TWP Voting District*,4299999,4299999,Montrose Area School District
18814,42,120,10,23,110,23790,99999,99999,PA,Bradford PA,BURLINGTON Voting District*,4299999,4299999,Troy Area School District
18816,42,80,10,23,110,9150,99999,99999,PA,Susquehanna PA,DIMOCK TWP Voting District*,4299999,4299999,Elk Lake School District
18817,42,380,10,23,68,2670,99999,99999,PA,Bradford PA,SMITHFIELD TWP Voting District*,4299999,4299999,Athens Area School District
18818,42,10,10,23,110,15810,99999,99999,PA,Susquehanna PA,APOLACON TWP Voting District*,4299999,4299999,Montrose Area School District
18818,42,60,10,23,111,15810,99999,99999,PA,Susquehanna PA,CHOCONUT TWP Voting District*,4299999,4299999,Montrose Area School District
18818,42,110,10,23,110,15810,99999,99999,PA,Susquehanna PA,FOREST LAKE TWP Voting District*,4299999,4299999,Montrose Area School District
18818,42,130,10,23,111,15810,99999,99999,PA,Susquehanna PA,FRIENDSVILLE Voting District*,4299999,4299999,Montrose Area School District
18818,42,290,10,23,110,9150,99999,99999,PA,Susquehanna PA,MIDDLETOWN TWP Voting District*,4299999,4299999,Elk Lake School District
18818,42,370,10,23,111,15810,99999,99999,PA,Susquehanna PA,SILVER LAKE TWP Voting District*,4299999,4299999,Montrose Area School District
18821,42,160,10,23,111,3900,99999,99999,PA,Susquehanna PA,GREAT BEND Voting District*,4299999,4299999,Blue Ridge School District
18821,42,150,10,23,111,3900,99999,99999,PA,Susquehanna PA,GREAT BEND TWP Voting District*,4299999,4299999,Blue Ridge School District
18822,42,120,10,23,111,15810,99999,99999,PA,Susquehanna PA,FRANKLIN TWP Voting District*,4299999,4299999,Montrose Area School District
